source,published_at,provider,publisher_location,url,id,war_related,type_risk,negativity,risk_order,llm_confidence,IO_V1_1,IO_V1_2,IO_V1_3,IO_V1_4,IO_V1_5,IO_V1_6,IO_V1_7,IO_V1_8,IO_V1_9,IO_V1_10,IO_V1_11,IO_V1_12,IO_V1_13,IO_V1_14,IO_V1_15,IO_V1_16,IO_V1_17,IO_V1_18,IO_V1_19,IO_V1_20,IO_V1_21,IO_V1_22,IO_V1_23,IO_V1_24,IO_V1_25,IO_V1_26,IO_V1_27,IO_V1_28,IO_V1_29,IO_V1_30,IO_V1_31,IO_V1_32,IO_V1_33,IO_V1_34,IO_V1_35,IO_V1_36,IO_V1_37,IO_V1_38,IO_V1_39,IO_V1_40,IO_V1_41,IO_V1_42,IO_V1_43,IO_V1_44,IO_V1_45,IO_V1_46,IO_V1_47,IO_V1_48,IO_V1_49,IO_V1_50
gdelt,01/01/2026 10:45,bbc.com,UK,https://www.bbc.com/persian/articles/c5yx88704gzo,36d7836f6a7d1e90,1,Diplomatic,0.097,,0.95,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,01/01/2026 10:45,etelaabama.ir,Iran,https://www.etelaabama.ir/%D8%A7%D8%B3%D8%B1%D8%A7%D8%A6%DB%8C%D9%84-%D8%AF%D8%B1-%D9%BE%DB%8C-%D9%86%D8%A7%D8%A2%D8%B1%D8%A7%D9%85%DB%8C%D9%87%D8%A7%DB%8C-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86-%D8%AF%D8%B1-%D9%88%D8%B6/252410/,df05dc462a1a81e3,1,Military,0,,0.95,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,01/01/2026 10:45,negaheiraniannews.ir,Iran,https://negaheiraniannews.ir/%D8%AC%D8%B2%D8%A6%DB%8C%D8%A7%D8%AA-%D8%AC%D8%AF%DB%8C%D8%AF-%D8%A7%D8%B2-%D8%B4%D9%87%D8%A7%D8%AF%D8%AA-%D8%B1%D8%AD%DB%8C%D9%85-%D9%85%D8%AC%DB%8C%D8%AF%DB%8C,70e48c03d18760fc,1,Military,0.32,first_order,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03580281,0.0,0.0,0.0,0.0,0.0,0.03514058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71723952,0.0,0.0,0.11656118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04405823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05119768,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,01/01/2026 11:45,khabaronline.ir,Iran,https://www.khabaronline.ir/news/2164224/%D9%BE%DB%8C%D8%A7%D9%85-%D9%81%D8%B1%D9%85%D8%A7%D9%86%D8%AF%D9%87-%DA%A9%D9%84-%D8%A7%D8%B1%D8%AA%D8%B4-%D8%AE%D8%B7%D8%A7%D8%A8-%D8%A8%D9%87-%D9%85%D8%B1%D8%AF%D9%85,f3811f146da780b9,1,Military,0.031,,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44404811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11169854,0.44425335,0.0,0.0,0.0,0.0,0.0
gdelt,01/01/2026 11:45,khabaronline.ir,Iran,https://www.khabaronline.ir/news/2164288/%D8%AD%D8%B6%D9%88%D8%B1-%D9%86%D8%AA%D8%A7%D9%86%DB%8C%D8%A7%D9%87%D9%88-%D8%AF%D8%B1-%D8%AC%D8%B4%D9%86-%D8%B3%D8%A7%D9%84-%D9%86%D9%88%DB%8C-%D8%AA%D8%B1%D8%A7%D9%85%D9%BE,b6e6795681d46c38,1,Diplomatic,0.064,,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,01/01/2026 12:00,news.gooya.com,,https://news.gooya.com/2026/01/post-104970.php,2a341d26bebc84cc,1,Military,0.262,,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,01/01/2026 12:15,balatarin.com,US,https://www.balatarin.com:443/permlink/2025/12/31/6418841,60d0bdfa7ec933ed,1,Military,0.437,,0.95,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,01/01/2026 12:15,balatarin.com,US,https://www.balatarin.com:443/permlink/2025/12/31/6418815,a84dd67770f0d103,1,Military,0,,0.95,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,01/01/2026 12:15,balatarin.com,US,https://www.balatarin.com:443/permlink/2025/12/31/6419027,880e559d8429d537,1,Military,0.424,,0.95,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,01/01/2026 12:15,balatarin.com,US,https://www.balatarin.com:443/permlink/2025/12/31/6418972,0f1b6713ff459af1,1,Military,0,,0.95,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,01/01/2026 12:15,balatarin.com,US,https://www.balatarin.com:443/permlink/2025/12/31/6418765,27201404191c7083,1,Proxy,0.236,,0.95,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,01/01/2026 12:15,balatarin.com,US,https://www.balatarin.com:443/permlink/2025/12/31/6418852,0c7e9102da1bc5e2,1,Military,0,,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,01/01/2026 12:15,balatarin.com,US,https://www.balatarin.com:443/permlink/2025/12/31/6419022,1911e9efcf2ca7a0,1,Military,0.269,,0.95,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,01/01/2026 13:30,mdeast.news,,https://mdeast.news/%D8%A2%D8%BA%D8%A7%D8%B2-%D8%AC%D8%B4%D9%86%D9%88%D8%A7%D8%B1%D9%87-%D9%81%D8%B1%D9%87%D9%86%DA%AF%DB%8C-%D8%A8%DB%8C%D9%86%D8%A7%D9%84%D9%85%D9%84%D9%84%DB%8C-%D8%A8%D8%A7%D9%86%D9%88%D8%A7/,c89014a7ed2e8f03,1,Economic,0,,0.95,0.03103003,0.0,0.0,0.0,0.0,0.0,0.0,0.04964251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04506223,0.02043553,0.0,0.0,0.0,0.0,0.06108908,0.08087474,0.04012891,0.06054683,0.0,0.05000659,0.05700697,0.04560386,0.08617862,0.09587456,0.0,0.0,0.07079413,0.1014923,0.05167217,0.05256094
gdelt,01/01/2026 14:30,mehrnews.com,Iran,https://www.mehrnews.com/news/6709687/%D8%A7%D8%B1%D8%A7%D8%A6%D9%87-%D8%B1%D8%A7%D9%87%DA%A9%D8%A7%D8%B1%D9%87%D8%A7%DB%8C-%D9%86%D9%88%DB%8C%D9%86-%D8%A8%D8%B1%D8%A7%DB%8C-%D8%A7%DB%8C%D9%85%D9%86%DB%8C-%D9%85%D8%B9%D8%A7%D8%A8%D8%B1,a7a67a56e4751f2b,1,Cyber,0.115,,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06859088,0.0,0.0,0.0,0.0,0.05717303,0.0,0.08755914,0.0,0.0,0.03317714,0.0,0.0,0.08979366,0.06903529,0.0,0.11271998,0.15326069,0.08028252,0.0,0.0,0.0,0.0,0.0,0.0,0.00829664,0.0,0.1855994,0.00856228,0.025343,0.0,0.02060636,0.0,0.0,0.0
gdelt,01/01/2026 14:45,news.gooya.com,,https://news.gooya.com/2026/01/post-104963.php,57ca0b11833f6271,1,Military,0.114,,0.95,0.0,0.0,0.0,0.0,0.46596193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53403807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,01/01/2026 14:45,news.gooya.com,,https://news.gooya.com/2026/01/post-104968.php,1015457b75f5b37f,1,Economic,0.227,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
gdelt,01/01/2026 14:45,news.gooya.com,,https://news.gooya.com/2026/01/post-104967.php,36a407eef303e0f3,1,Military,0.114,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07916023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0771838,0.33093416,0.20768987,0.06926544,0.2357665,0.0,0.0,0.0,0.0,0.0
gdelt,01/01/2026 14:45,news.gooya.com,,https://news.gooya.com/2026/01/post-104972.php,50770c8f2b6aaa6f,1,Economic,0.37,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31022492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10549743,0.0,0.0,0.0,0.32225363,0.0,0.26202402,0.0,0.0,0.0
gdelt,01/01/2026 14:45,news.gooya.com,,https://news.gooya.com/2026/01/post-104969.php,a581e9868fbf318c,1,Economic,0.086,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,01/01/2026 14:45,news.gooya.com,,https://news.gooya.com/2026/01/post-104966.php,6deaa205c438a2c0,1,Military,0.098,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1260892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04767545,0.0,0.14365854,0.0,0.0,0.0,0.0,0.0,0.2307315,0.15516285,0.0,0.0,0.0,0.0,0.0,0.03047079,0.0,0.0,0.09745495,0.09307642,0.0,0.07568032,0.0,0.0,0.0
gdelt,01/01/2026 15:45,bbc.com,UK,https://www.bbc.com/persian/articles/clynvvnzvrro,ec9209610308663a,1,Military,0.407,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18969662,0.12602873,0.13214731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21948383,0.20135604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13128747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,01/01/2026 19:00,negaheiraniannews.ir,Iran,https://negaheiraniannews.ir/%D9%81%D8%B1%D9%85%D8%A7%D9%86%D8%AF%D9%87-%DA%A9%D9%84-%D8%A7%D8%B1%D8%AA%D8%B4-%D9%BE%DB%8C%D8%A7%D9%85-%D8%AF%D8%A7%D8%AF,2955e4dfeb53c9f7,1,Military,0.179,,0.99,0.0,0.0,0.10319906,0.12514485,0.0,0.0,0.0,0.0,0.06387825,0.08639093,0.0,0.08849642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04785045,0.0,0.0,0.0,0.36110591,0.0,0.0,0.06955215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0159841,0.0,0.0,0.0,0.0,0.03839786,0.0
gdelt,01/01/2026 19:30,news.gooya.com,,https://news.gooya.com/2026/01/post-104981.php,347e1b7dfd2f7f11,1,Economic,0.265,,0.99,0.0,0.0,0.06363623,0.15433758,0.39814517,0.0,0.0,0.0,0.0,0.07088685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26270116,0.0,0.0,0.03300803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01728497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,01/01/2026 19:30,news.gooya.com,,https://news.gooya.com/2026/01/post-104992.php,f498a8bd01079fef,1,Military,0.345,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18242473,0.12963561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22448822,0.0,0.0,0.16304937,0.0,0.0,0.03218992,0.0,0.0,0.16988447,0.09832769,0.0,0.0,0.0,0.0,0.0
gdelt,01/01/2026 19:30,news.gooya.com,,https://news.gooya.com/2026/01/post-104979.php,e83d427707d69922,1,Maritime,0.24,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
gdelt,01/01/2026 19:30,news.gooya.com,,https://news.gooya.com/2026/01/post-104978.php,047742fc5e151ab3,1,Nuclear,0.338,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81279245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18720755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,01/01/2026 19:30,news.gooya.com,,https://news.gooya.com/2026/01/post-104982.php,266b547468334228,1,Military,0.339,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33294658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40971741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25733601,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,01/01/2026 19:45,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/1/1/6419209,edf872a4d4d9e907,1,Military,0,,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,01/01/2026 20:00,mehrnews.com,Iran,https://www.mehrnews.com/news/6709910/%D8%A7%DB%8C%D8%AC%D8%A7%D8%AF-%DB%B2%DB%B8%DB%B0%DB%B0-%D9%81%D8%B6%D8%A7%DB%8C-%D9%88%D8%B1%D8%B2%D8%B4%DB%8C-%D8%AC%D8%AF%DB%8C%D8%AF-%D8%AF%D8%B1-%D9%85%D8%AF%D8%A7%D8%B1%D8%B3-%DA%A9%D8%B4%D9%88%D8%B1,ac29437baf0dac58,1,Military,0,,1.0,0.02915354,0.0,0.0,0.0,0.0,0.0,0.0,0.04664046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04233717,0.01919973,0.0,0.0,0.0,0.0,0.05739482,0.07598397,0.03770218,0.05688536,0.0,0.04698252,0.05355957,0.04284604,0.09229361,0.08709509,0.0,0.0464834,0.06651297,0.08126738,0.04854738,0.06911483
gdelt,01/01/2026 21:30,radiofarda.com,US,https://www.radiofarda.com/a/iran-unrest-reactions-world-media/33637968.html,bc7847c16d7cfa47,1,Economic,0.277,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20638206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1156132,0.0,0.0,0.0,0.0,0.0,0.0,0.58995179,0.0,0.0,0.0,0.0,0.0,0.08805296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,01/01/2026 21:30,parsi.euronews.com,,https://parsi.euronews.com/2026/01/01/iran-protests-death-toll,a32ea08d7148a3a2,1,Military,0.599,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23837353,0.0,0.22132054,0.0,0.0,0.0,0.48034401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05996192,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,01/01/2026 22:45,parsi.euronews.com,,https://parsi.euronews.com/2026/01/01/davari-int-on-iran-middle-class-surv,7f6c93689579eb52,1,Military,0.275,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26583376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11228682,0.0,0.0,0.0,0.34299259,0.0,0.27888684,0.0,0.0,0.0
gdelt,02/01/2026 01:30,kar-online.com,,https://kar-online.com/author/2604/,1fe0629bc133614d,1,Economic,0.274,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09968715,0.0,0.0,0.0,0.30450549,0.0,0.59580736,0.0,0.0,0.0
gdelt,02/01/2026 01:30,kar-online.com,,https://kar-online.com/110215/,a10fe9c605b9b43b,1,Military,0.066,,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,02/01/2026 01:45,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/1/1/6419376,028049a814ad1bfc,1,Military,0.476,,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,02/01/2026 03:00,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/1/1/6419378,5f6c883d9771a957,1,Military,0.51,,0.95,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,02/01/2026 04:00,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/1/1/6419472,f176fb969fa37aad,1,Military,0,,0.95,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,02/01/2026 05:15,khabaronline.ir,Iran,https://www.khabaronline.ir/news/2164285/%D9%87%DB%8C%D9%88%D9%86%D8%AF%D8%A7%DB%8C-%D8%A2%D8%B2%D8%B1%D8%A7-IG-%D9%88%D8%A7%D8%B1%D8%AF-%D8%A8%D8%A7%D8%B2%D8%A7%D8%B1-%D8%B4%D8%AF-%D8%AC%D9%86%D8%AA%D9%84%D9%85%D9%86-%DA%A9%D8%B1%D9%87-%D8%A7%DB%8C,0e6c5c048174e9cb,1,Economic,0.016,,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48819048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38530727,0.0,0.0,0.0,0.0,0.0,0.0,0.12650225
gdelt,02/01/2026 07:30,khabaronline.ir,Iran,https://www.khabaronline.ir/news/2164533/%D9%86%D8%AA%D8%A7%D9%86%DB%8C%D8%A7%D9%87%D9%88-%D8%AF%D8%B3%D8%AA-%D9%BE%D8%B1-%D8%A7%D8%B2-%D9%BE%DB%8C%D8%B4-%D8%AA%D8%B1%D8%A7%D9%85%D9%BE-%D8%A8%D8%B1%DA%AF%D8%B4%D8%AA,72b553e716c540ec,1,Military,0.164,,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,02/01/2026 08:00,iranpressnews.com,,https://iranpressnews.com/source/244950.htm,e74c5f5c21204aa8,1,Economic,0.164,,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22223832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08751027,0.0,0.0,0.20559224,0.26730986,0.0,0.21734931,0.0,0.0,0.0
