orig_index,low_evidence,IO_V1_1,IO_V1_2,IO_V1_3,IO_V1_4,IO_V1_5,IO_V1_6,IO_V1_7,IO_V1_8,IO_V1_9,IO_V1_10,IO_V1_11,IO_V1_12,IO_V1_13,IO_V1_14,IO_V1_15,IO_V1_16,IO_V1_17,IO_V1_18,IO_V1_19,IO_V1_20,IO_V1_21,IO_V1_22,IO_V1_23,IO_V1_24,IO_V1_25,IO_V1_26,IO_V1_27,IO_V1_28,IO_V1_29,IO_V1_30,IO_V1_31,IO_V1_32,IO_V1_33,IO_V1_34,IO_V1_35,IO_V1_36,IO_V1_37,IO_V1_38,IO_V1_39,IO_V1_40,IO_V1_41,IO_V1_42,IO_V1_43,IO_V1_44,IO_V1_45,IO_V1_46,IO_V1_47,IO_V1_48,IO_V1_49,IO_V1_50
44,False,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
45,False,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
46,False,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
47,False,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.505050505050505,0.0101010101010101,0.0101010101010101
48,False,0.0082644628099173,0.0082644628099173,0.0082644628099173,0.0082644628099173,0.0082644628099173,0.0082644628099173,0.0082644628099173,0.0082644628099173,0.0082644628099173,0.0082644628099173,0.0082644628099173,0.0082644628099173,0.0082644628099173,0.0082644628099173,0.0082644628099173,0.0082644628099173,0.0082644628099173,0.0082644628099173,0.0082644628099173,0.0082644628099173,0.0082644628099173,0.0082644628099173,0.0082644628099173,0.0413223140495867,0.0082644628099173,0.0082644628099173,0.0082644628099173,0.0082644628099173,0.0082644628099173,0.1239669421487603,0.0082644628099173,0.0826446280991735,0.0082644628099173,0.0082644628099173,0.0413223140495867,0.0082644628099173,0.0082644628099173,0.0082644628099173,0.0413223140495867,0.0413223140495867,0.0082644628099173,0.0082644628099173,0.1239669421487603,0.0082644628099173,0.1239669421487603,0.0413223140495867,0.0082644628099173,0.0082644628099173,0.0082644628099173,0.0082644628099173
49,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
50,False,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.0340136054421768,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.0340136054421768,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.0680272108843537,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.238095238095238,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.0136054421768707
51,False,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.5319148936170213,0.0,0.0,0.0,0.0,0.0
52,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
53,False,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
54,False,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
55,False,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0533333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.1066666666666666,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.1999999999999999,0.0266666666666666,0.0133333333333333,0.0133333333333333
56,False,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
57,False,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
58,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
59,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0
60,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
61,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
62,False,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
63,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.25,0.3,0.0,0.0,0.0,0.0
64,False,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.3,0.0,0.0,0.0,0.25,0.0,0.05,0.0,0.0,0.0
65,False,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.5319148936170213,0.0,0.0,0.0,0.0,0.0
66,False,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
67,False,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
68,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
69,False,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
70,False,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
71,False,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
72,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,False,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.037593984962406,0.0075187969924812,0.0075187969924812,0.037593984962406,0.0075187969924812,0.112781954887218,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.037593984962406,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.4360902255639097,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812
74,False,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.2564102564102564,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0854700854700854,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.2564102564102564,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.0085470085470085
75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
76,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
77,False,0.2160493827160493,0.0493827160493827,0.0123456790123456,0.0123456790123456,0.0123456790123456,0.0123456790123456,0.0123456790123456,0.0123456790123456,0.0925925925925925,0.0123456790123456,0.0123456790123456,0.0123456790123456,0.0123456790123456,0.0308641975308641,0.0123456790123456,0.0123456790123456,0.0123456790123456,0.0123456790123456,0.0123456790123456,0.0123456790123456,0.0123456790123456,0.0123456790123456,0.0123456790123456,0.0123456790123456,0.0123456790123456,0.0123456790123456,0.0123456790123456,0.0123456790123456,0.0493827160493827,0.0123456790123456,0.0123456790123456,0.0123456790123456,0.0123456790123456,0.0123456790123456,0.0123456790123456,0.0123456790123456,0.0123456790123456,0.0123456790123456,0.0123456790123456,0.0123456790123456,0.0123456790123456,0.0123456790123456,0.0185185185185185,0.0123456790123456,0.0123456790123456,0.0123456790123456,0.0123456790123456,0.0123456790123456,0.0123456790123456,0.0123456790123456
78,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0
79,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
80,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384615384615384,0.0384615384615384,0.0,0.5288461538461539,0.1442307692307692,0.0,0.0,0.1153846153846153,0.0384615384615384,0.0384615384615384,0.0,0.0,0.0,0.0,0.0576923076923076,0.0,0.0
81,False,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
82,False,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
83,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0
84,False,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.5148514851485149,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099
85,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
86,False,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
87,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
88,False,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0441176470588235,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0441176470588235,0.0147058823529411,0.0147058823529411,0.0441176470588235,0.1911764705882352,0.0147058823529411,0.0147058823529411,0.0147058823529411
89,False,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
90,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0
91,False,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
92,False,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
93,False,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.03,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,False,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.5319148936170213,0.0,0.0,0.0,0.0,0.0
95,False,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
